tokens,exclusive_related_actions,state_with_label
"['Click', 'start', 'point', 'to', 'programs', 'point', 'to', 'administrative', 'tools', 'and', 'then', 'click', 'computer', 'management', 'Double-Click', 'local', 'users', 'and', 'groups', 'Click', 'users', 'and', 'then', 'double-click', 'the', 'user', 'you', 'want', 'to', 'add', 'to', 'the', 'local', 'administrator', 'group', 'or', 'the', 'power', 'user', 'group', 'Click', 'the', 'member', 'of', 'tab', 'click', 'add', 'and', 'then', 'click', 'either', 'the', 'administrators', 'or', 'power', 'users', 'group', 'Click', 'add', 'click', 'ok', 'and', 'then', 'click', 'ok']","{0: [], 2: [], 5: [], 11: [], 14: [], 19: [], 23: [], 40: [], 45: [], 49: [], 57: [], 59: [], 63: []}","[[-0.76673001 -0.35962     0.38721001 ...  0.34628731  0.42952508
   2.        ]
 [ 0.23336001  0.16042     0.050714   ...  0.4141826  -0.32659757
   1.        ]
 [ 0.17269    -0.027609    0.49901    ... -0.41749448  0.23723778
   2.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'start', 'point', 'to', 'settings', 'and', 'then', 'click', 'printers', 'Double-Click', 'add', 'printer', 'Click', 'next', 'click', 'local', 'printer', 'and', 'then', 'click', 'to', 'clear', 'the', 'automatically', 'detect', 'and', 'install', 'my', 'plug', 'and', 'play', 'printer', 'check', 'box', 'click', 'next', 'Click', 'the', 'appropriate', 'port', 'for', 'the', 'printer', 'and', 'then', 'click', 'next', 'In', 'the', 'manufacturers', 'box', 'click', 'epson', 'in', 'the', 'printers', 'box', 'click', 'epson', 'stylus', 'color', '800', 'esc/p', '2', 'and', 'then', 'click', 'next']","{0: [], 2: [], 7: [], 9: [], 12: [], 14: [], 19: [], 21: [], 34: [], 36: [], 45: [], 51: [], 57: [], 66: []}","[[-0.76673001 -0.35962     0.38721001 ...  0.30001611  0.10580881
   2.        ]
 [ 0.23336001  0.16042     0.050714   ...  0.06076102 -0.02289411
   1.        ]
 [ 0.17269    -0.027609    0.49901    ... -0.63599628  0.39388901
   2.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Double-Click', 'user', 'configuration', 'and', 'then', 'double-click', 'administrative', 'templates', 'Double-Click', 'system', 'and', 'then', 'double-click', 'group', 'policy', 'Double-Click', 'automatic', 'updates', 'to', '.adm', 'files', 'and', 'click', 'enabled']","{0: [], 5: [], 8: [], 12: [], 15: [], 22: []}","[[ 0.          0.          0.         ...  0.26404765 -0.17289083
   2.        ]
 [-0.53907001  0.033098    0.52284998 ...  0.03085088  0.30130213
   1.        ]
 [-0.98334002  0.46377     0.83126003 ...  0.06597478  1.42377305
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Double-Click', 'the', 'root', 'ca', 'certificate', 'Click', 'install', 'certificate', 'to', 'start', 'the', 'certificate', 'import', 'wizard', 'Click', 'next', 'Click', 'place', 'all', 'certificates', 'in', 'the', 'following', 'store', 'and', 'then', 'click', 'browse', 'Click', 'to', 'select', 'the', 'show', 'physical', 'stores', 'check', 'box', 'Expand', 'trusted', 'root', 'certification', 'authorities', 'and', 'then', 'select', 'local', 'computer', 'Click', 'ok', 'Click', 'next', 'and', 'then', 'click', 'finish']","{0: [], 5: [], 9: [], 12: [], 14: [], 16: [], 26: [], 28: [], 30: [], 37: [], 44: [], 47: [], 49: [], 53: []}","[[ 0.          0.          0.         ...  0.36130625 -0.04746134
   2.        ]
 [-0.038194   -0.24487001  0.72812003 ... -0.01106469  0.27328902
   1.        ]
 [-0.66153002  0.98105001 -0.67136002 ...  0.43827432  0.2062481
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Right-Click', 'local', 'computer', 'policy', 'and', 'click', 'properties', 'Click', 'to', 'clear', 'the', 'disable', 'user', 'configuration', 'settings', 'and', 'disable', 'computer', 'configuration', 'settings', 'check', 'boxes']","{0: [], 5: [], 7: [], 9: []}","[[ 0.          0.          0.         ... -0.07217944 -0.22342391
   2.        ]
 [-0.25705001 -0.056895   -0.38102999 ... -0.80111104  0.46207261
   1.        ]
 [-0.16298001  0.30140999  0.57977998 ... -0.44920617  0.33459455
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['In', 'control', 'panel', 'open', 'the', 'printers', 'or', 'printers', 'and', 'faxes', 'folder', 'Right-Click', 'your', 'postscript', 'printer', 'and', 'then', 'click', 'properties', 'Click', 'printing', 'preferences', 'click', 'layout', 'and', 'then', 'click', 'advanced', 'Double-Click', 'postscript', 'options', 'and', 'then', 'click', 'truetype', 'font', 'download', 'option', 'In', 'the', 'true', 'type', 'font', 'download', 'option', 'box', 'click', 'automatic', 'if', 'automatic', 'is', 'already', 'selected', 'click', 'outline', 'or', 'bitmap']","{3: [], 11: [], 17: [], 19: [], 22: [], 26: [], 28: [], 33: [], 46: [], 53: []}","[[ 0.085703   -0.22201     0.16569    ...  0.05497695 -0.35892889
   1.        ]
 [-0.16487999 -1.02699995  0.58678001 ...  0.49046612 -0.06160378
   1.        ]
 [-0.26982     0.15716     0.6067     ...  0.09035098 -0.30984139
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Start', 'device', 'manager', 'Click', 'view', 'and', 'then', 'click', 'show', 'hidden', 'devices', 'In', 'the', 'right', 'pane', 'of', 'device', 'manager', 'click', 'non-plug', 'and', 'play', 'drivers', 'Double-Click', 'afd', 'networking', 'support', 'environment', 'Under', 'device', 'usage', 'select', 'the', 'use', 'this', 'device', '(enable)', 'check', 'box', 'and', 'then', 'click', 'ok']","{0: [], 3: [], 7: [], 18: [], 23: [], 31: [], 41: []}","[[ 0.23336001  0.16042     0.050714   ...  0.36278385 -1.15307033
   2.        ]
 [-0.52575999 -0.14904     0.34296    ...  0.23518755 -0.1358813
   1.        ]
 [ 0.14024    -0.1865      0.19565    ... -0.45333886  0.21213704
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'start', 'point', 'to', 'settings', 'click', 'control', 'panel', 'and', 'then', 'double-click', 'internet', 'options', 'On', 'the', 'content', 'tab', 'click', 'disable', 'in', 'the', 'content', 'advisor', 'section']","{0: [], 2: [], 5: [], 10: [], 17: []}","[[-0.76673001 -0.35962     0.38721001 ...  0.17968121  0.03650875
   2.        ]
 [ 0.23336001  0.16042     0.050714   ... -0.05097839 -0.15578255
   1.        ]
 [ 0.17269    -0.027609    0.49901    ... -0.62356913  0.24998555
   2.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'start', 'click', 'run', 'in', 'the', 'open', 'box', 'type', 'gpedit.msc', 'and', 'then', 'click', 'ok', 'In', 'the', 'group', 'policy', 'window', 'expand', 'computer', 'configuration', 'expand', 'administrative', 'templates', 'expand', 'system', 'and', 'then', 'double-click', 'group', 'policy', 'Double-Click', 'disk', 'quota', 'policy', 'processing', 'and', 'then', 'on', 'the', 'policy', 'tab', 'click', 'to', 'select', 'enable', 'Click', 'to', 'clear', 'the', 'following', 'two', 'check', 'boxes', 'allow', 'processing', 'across', 'a', 'slow', 'network', 'connection', 'do', 'not', 'apply', 'during', 'periodic', 'background', 'processing', 'Click', 'to', 'select', 'the', 'process', 'even', 'if', 'the', 'group', 'policy', 'objects', 'have', 'not', 'changed', 'check', 'box', 'and', 'then', 'click', 'ok']","{0: [], 2: [], 8: [], 12: [], 19: [], 22: [], 25: [], 29: [], 32: [], 43: [], 45: [], 57: [], 49: [], 69: [], 71: [], 87: []}","[[-0.76673001 -0.35962     0.38721001 ...  0.09718269  0.15872139
   2.        ]
 [ 0.23336001  0.16042     0.050714   ...  0.03615556 -0.40294796
   1.        ]
 [-0.76673001 -0.35962     0.38721001 ... -0.03233396  0.36541593
   2.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'start', 'point', 'to', 'settings', 'and', 'then', 'click', 'control', 'panel', 'Double-Click', 'folder', 'options', 'Click', 'the', 'file', 'types', 'tab', 'Scroll', 'down', 'to', 'and', 'click', 'the', '.zip', 'extension', 'Click', 'advanced', 'Verify', 'that', 'confirm', 'open', 'after', 'download', 'is', 'selected']","{0: [], 2: [], 7: [], 10: [], 13: [], 18: [], 22: [], 26: [], 35: []}","[[-0.76673001 -0.35962     0.38721001 ...  0.22501497  0.11163552
   2.        ]
 [ 0.23336001  0.16042     0.050714   ... -0.14974312 -0.11130046
   1.        ]
 [ 0.17269    -0.027609    0.49901    ... -0.55564862  0.35249931
   2.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'start', 'point', 'to', 'settings', 'and', 'then', 'click', 'control', 'panel', 'In', 'control', 'panel', 'double-click', 'internet', 'options', 'In', 'the', 'internet', 'properties', 'dialog', 'box', 'click', 'the', 'programs', 'tab', 'Under', 'internet', 'programs', 'in', 'the', 'e-mail', 'list', 'click', 'eudora', 'Click', 'apply', 'and', 'then', 'click', 'ok']","{0: [], 2: [], 7: [], 13: [], 22: [], 33: [], 35: [], 39: []}","[[-0.76673001 -0.35962     0.38721001 ...  0.22501497  0.11163552
   2.        ]
 [ 0.23336001  0.16042     0.050714   ... -0.14974312 -0.11130046
   1.        ]
 [ 0.17269    -0.027609    0.49901    ... -0.55564862  0.35249931
   2.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'start', 'point', 'to', 'all', 'programs', 'point', 'to', 'accessories', 'point', 'to', 'communications', 'and', 'then', 'click', 'remote', 'desktop', 'connection', 'Click', 'options', 'and', 'on', 'the', 'general', 'tab', 'click', 'open', 'and', 'locate', 'the', 'default.rdp', 'file', 'for', 'your', 'connection', 'if', 'you', 'want', 'to', 'open', 'a', 'saved', 'connection', 'click', 'open', 'C:10:', 'u:12', 'p:-1', '-', 'left', 'click', '(131596-0-l-2)', '[Item]', 'Default.rdp']","{0: [], 2: [], 6: [], 9: [], 14: [], 18: [], 25: [], 43: [], 28: []}","[[-0.76673001 -0.35962     0.38721001 ...  0.26188248  0.18589975
   2.        ]
 [ 0.23336001  0.16042     0.050714   ...  0.09821887 -0.50409704
   1.        ]
 [ 0.17269    -0.027609    0.49901    ... -0.47586656 -0.02659565
   2.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Start', 'internet', 'explorer', 'On', 'the', 'tools', 'menu', 'click', 'internet', 'options', 'and', 'then', 'click', 'the', 'connections', 'tab', 'Click', 'the', 'appropriate', 'connection', 'and', 'then', 'click', 'settings', 'Under', 'automatic', 'configuration', 'click', 'to', 'clear', 'the', 'automatically', 'detect', 'settings', 'check', 'box', 'Under', 'proxy', 'server', 'click', 'to', 'select', 'the', 'use', 'a', 'proxy', 'server', 'for', 'this', 'connection', '(these', 'settings', 'will', 'not', 'apply', 'to', 'other', 'connections)', 'check', 'box', 'If', 'do', 'not', 'want', 'to', 'use', 'the', 'proxy', 'server', 'for', 'local', '(intranet)', 'addresses', 'click', 'to', 'select', 'the', 'bypass', 'proxy', 'server', 'for', 'local', 'addresses', 'check', 'box', 'Click', 'ok', 'and', 'then', 'click', 'ok', 'again']","{0: [], 7: [], 12: [], 16: [], 22: [], 27: [], 29: [], 39: [], 41: [], 73: [], 75: [], 85: [], 89: []}","[[ 0.23336001  0.16042     0.050714   ...  0.74722672 -0.61113882
   2.        ]
 [ 0.17614     0.0020898   0.14669999 ...  0.50436497 -0.07916367
   1.        ]
 [-0.72951001 -0.16535001  0.85606998 ...  0.27042252  0.00719359
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'start', 'select', 'settings', 'click', 'control', 'panel', 'click', 'printers', 'and', 'other', 'hardware', 'and', 'then', 'click', 'printers', 'and', 'faxes', 'Click', 'add', 'a', 'printer', 'to', 'start', 'the', 'add', 'printer', 'wizard', 'and', 'then', 'click', 'next', 'Click', 'local', 'printer', 'click', 'to', 'clear', 'the', 'automatically', 'detect', 'and', 'install', 'check', 'box', 'and', 'then', 'click', 'next', 'In', 'the', 'use', 'the', 'following', 'port', 'box', 'select', 'the', 'printer', 'port', 'to', 'be', 'used', 'for', 'example', 'select', 'lpt1', 'Click', 'next', 'and', 'then', 'click', 'have', 'disk', 'In', 'the', 'copy', ""manufacturer's"", 'files', 'from', 'box', 'type', 'c:\\path\\printers\\nt4\\i386', 'where', 'path', 'is', 'the', 'path', 'of', 'your', 'windows', 'nt', '4.0', 'cd', 'Click', 'browse', 'and', 'then', 'click', 'the', 'hplj6.inf', 'file', 'Click', 'open', 'and', 'then', 'click', 'ok', 'In', 'the', 'manufacturers', 'list', 'click', 'hp', 'and', 'then', 'in', 'the', 'printers', 'list', 'click', 'hp', 'laserjet', '4si', 'click', 'next']","{0: [], 2: [], 4: [], 7: [], 14: [], 18: [], 25: [], 30: [], 32: [], 35: [], 37: [], 47: [], 56: [], 65: [], 67: [], 71: [], 81: [], 94: [], 97: [], 102: [], 106: [], 112: [], 120: [], 124: []}","[[-0.76673001 -0.35962     0.38721001 ...  0.48349541  0.0847162
   2.        ]
 [ 0.23336001  0.16042     0.050714   ...  0.12782733 -0.72305638
   1.        ]
 [-0.42039001  0.20987999  0.13553999 ... -0.31216472  0.4910484
   2.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'start', 'and', 'then', 'click', 'run', 'In', 'the', 'open', 'box', 'type', 'regedit', 'and', 'then', 'click', 'ok', 'In', 'registry', 'editor', 'expand', 'the', 'following', 'registry', 'subkey', 'hkey_local_machine', '\\', 'system', '\\', 'currentcontrolset', '\\', 'control', '\\', 'session', 'manager', 'Click', 'export', 'registry', 'file', 'on', 'the', 'registry', 'menu', 'In', 'the', 'file', 'name', 'box', 'type', 'session', 'manager', 'key', 'and', 'then', 'click', 'save', 'In', 'the', 'right', 'pane', 'of', 'the', 'registry', 'editor', 'window', 'right-click', 'resourcetimeoutcount', 'and', 'then', 'on', 'the', 'shortcut', 'menu', 'that', 'appears', 'click', 'delete', 'On', 'the', 'confirm', 'value', 'delete', 'message', 'that', 'appears', 'click', 'yes', 'Click', 'exit', 'on', 'the', 'registry', 'menu']","{0: [], 4: [], 10: [], 14: [], 19: [], 34: [], 47: [], 53: [], 64: [], 74: [], 84: [], 86: []}","[[-0.76673001 -0.35962     0.38721001 ...  0.12340675 -0.06892686
   2.        ]
 [ 0.23336001  0.16042     0.050714   ... -0.17887118 -0.70628166
   1.        ]
 [-0.071953    0.23127     0.023731   ... -0.44271564  0.09254526
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['On', 'the', 'computer', 'running', 'windows', '2000', 'right-click', 'my', 'network', 'places', 'and', 'then', 'click', 'properties', 'Right-Click', 'the', 'direct', 'cable', 'connection', 'and', 'then', 'click', 'properties', 'On', 'the', 'security', 'tab', 'click', 'advanced', '(custom', 'settings)', 'and', 'then', 'click', 'settings', 'Click', 'to', 'select', 'the', 'allow', 'older', 'ms-chap', 'version', 'for', 'windows', '95', 'servers', 'check', 'box', 'click', 'ok', 'and', 'then', 'click', 'ok']","{6: [], 12: [], 14: [], 21: [], 27: [], 33: [], 35: [], 37: [], 49: [], 53: []}","[[-0.21863    -0.42664     0.51959997 ...  0.43571129  0.54579818
   1.        ]
 [-0.038194   -0.24487001  0.72812003 ...  0.51347911  0.09841821
   1.        ]
 [-0.16298001  0.30140999  0.57977998 ...  0.49989033 -0.28026968
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'start', 'point', 'to', 'settings', 'click', 'control', 'panel', 'and', 'then', 'double-click', 'scheduled', 'tasks', 'Right-Click', 'the', 'task', 'you', 'want', 'to', 'disable', 'and', 'then', 'click', 'properties', 'On', 'the', 'task', 'tab', 'click', 'to', 'clear', 'the', 'enabled', '(scheduled', 'task', 'runs', 'at', 'specified', 'time)', 'check', 'box', 'and', 'then', 'click', 'ok']","{0: [], 2: [], 5: [], 10: [], 13: [], 22: [], 28: [], 30: [], 43: []}","[[-0.76673001 -0.35962     0.38721001 ...  0.21243949  0.16549799
   2.        ]
 [ 0.23336001  0.16042     0.050714   ... -0.1055786  -0.04717729
   1.        ]
 [ 0.17269    -0.027609    0.49901    ... -0.68315518  0.31324738
   2.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'start', 'point', 'to', 'programs', 'point', 'to', 'administrative', 'tools', 'and', 'then', 'click', 'local', 'security', 'policy', 'Click', 'to', 'expand', 'the', 'security', 'settings', 'node', 'in', 'the', 'left', 'pane', 'and', 'then', 'click', 'the', 'ip', 'security', 'policies', 'node', 'Double-Click', 'the', 'secure', 'server', '(require', 'security)', 'policy', 'in', 'the', 'right', 'pane', 'Click', 'to', 'clear', 'the', 'all', 'ip', 'traffic', 'and', 'the', 'dynamic', 'check', 'boxes', 'and', 'then', 'click', 'to', 'select', 'the', 'all', 'icmp', 'traffic', 'check', 'box', 'Double-Click', 'the', 'all', 'icmp', 'traffic', 'rule', 'Click', 'the', 'filter', 'action', 'tab', 'and', 'then', 'click', 'require', 'security', 'Click', 'apply', 'and', 'then', 'click', 'ok', 'Click', 'close']","{0: [], 2: [], 5: [], 11: [], 15: [], 17: [], 28: [], 34: [], 45: [], 47: [], 59: [], 61: [], 68: [], 74: [], 81: [], 84: [], 88: [], 90: []}","[[-0.76673001 -0.35962     0.38721001 ...  0.15301901  0.51963842
   2.        ]
 [ 0.23336001  0.16042     0.050714   ...  0.2031755  -0.31704903
   1.        ]
 [ 0.17269    -0.027609    0.49901    ... -0.38514704  0.40728405
   2.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Open', 'device', 'manager', 'On', 'the', 'view', 'menu', 'click', 'to', 'select', 'the', 'show', 'hidden', 'devices', 'check', 'box', 'Double-Click', 'non-plug', 'and', 'play', 'drivers', 'Double-Click', 'netbios', 'over', 'tcpip', 'In', 'the', 'device', 'usage', 'box', 'click', 'use', 'this', 'device', '(enable)']","{0: [], 7: [], 9: [], 16: [], 21: [], 30: []}","[[-0.61034     0.60236001  0.61764997 ...  0.34960389  0.3041327
   2.        ]
 [-0.52575999 -0.14904     0.34296    ...  0.47299239 -0.32253459
   1.        ]
 [ 0.14024    -0.1865      0.19565    ... -0.5413084   0.20634629
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['In', 'control', 'panel', 'double-click', 'internet', 'options', 'On', 'the', 'connections', 'tab', 'click', 'lan', 'settings', 'In', 'the', 'proxy', 'server', 'area', 'click', 'to', 'select', 'the', 'use', 'a', 'proxy', 'server', 'for', 'your', 'lan', '(these', 'settings', 'will', 'not', 'apply', 'to', 'dial-up', 'or', 'vpn', 'connections)', 'check', 'box', 'and', 'then', 'click', 'ok']","{3: [], 10: [], 18: [], 20: [], 43: []}","[[ 0.085703   -0.22201     0.16569    ... -0.13141243 -0.4851523
   1.        ]
 [-0.16487999 -1.02699995  0.58678001 ...  0.33594462 -0.30186197
   1.        ]
 [-0.26982     0.15716     0.6067     ... -0.25496086 -0.20656101
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['In', 'control', 'panel', 'double-click', 'system', 'click', 'hardware', 'and', 'then', 'click', 'device', 'manager', 'Expand', 'ide', 'ata/atapi', 'controllers', 'right-click', 'pci', 'bus', 'master', 'ide', 'controller', 'and', 'then', 'click', 'properties', 'Click', 'driver', 'and', 'then', 'click', 'update', 'driver', 'Click', 'next', 'click', 'display', 'a', 'list', 'of', 'known', 'drivers', 'for', 'this', 'device', 'so', 'that', 'i', 'can', 'choose', 'a', 'specific', 'driver', 'and', 'then', 'click', 'next', 'Click', 'show', 'all', 'hardware', 'for', 'this', 'device', 'class', 'click', 'standard', 'ide', 'ata/atapi', 'controllers', 'in', 'the', 'manufacturers', 'list', 'and', 'then', 'click', 'standard', 'ide/esdi', 'hard', 'disk', 'controllers', 'in', 'the', 'models', 'list']","{3: [], 5: [], 9: [], 12: [], 16: [], 24: [], 26: [], 30: [], 33: [], 35: [], 55: [], 57: [], 65: [], 76: []}","[[ 0.085703   -0.22201     0.16569    ... -0.00137834  0.042501
   1.        ]
 [-0.16487999 -1.02699995  0.58678001 ...  0.10798626  0.479871
   1.        ]
 [-0.26982     0.15716     0.6067     ... -0.19590503  0.35324311
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['In', 'control', 'panel', 'double-click', 'phone', 'and', 'modem', 'options', 'Click', 'modems', 'and', 'then', 'click', 'add', 'Click', 'to', 'select', 'the', ""don't"", 'detect', 'my', 'modem;', 'i', 'will', 'select', 'it', 'from', 'a', 'list', 'check', 'box', 'and', 'then', 'click', 'next', 'In', 'the', 'manufacturers', 'list', 'click', 'boca', 'research', 'In', 'the', 'models', 'list', 'click', 'boca', '33.6', 'kbps', 'internal', 'fd34fsvd', 'and', 'then', 'click', 'next', 'Click', 'the', 'com', 'port', 'where', 'you', 'want', 'to', 'install', 'the', 'modem', 'and', 'then', 'click', 'next', 'Click', 'finish']","{3: [], 8: [], 12: [], 14: [], 16: [], 33: [], 39: [], 46: [], 54: [], 56: [], 69: [], 71: []}","[[ 0.085703   -0.22201     0.16569    ... -0.12591712 -0.38240421
   1.        ]
 [-0.16487999 -1.02699995  0.58678001 ...  0.16645162 -0.17176569
   1.        ]
 [-0.26982     0.15716     0.6067     ... -0.48863059 -0.2404761
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'internet', 'options', 'on', 'the', 'tools', 'menu', 'and', 'then', 'click', 'the', 'security', 'tab', 'Click', 'internet', 'in', 'the', 'select', 'a', 'web', 'content', 'zone', 'to', 'specify', 'its', 'security', 'settings', 'section', 'and', 'then', 'click', 'custom', 'level', 'In', 'the', 'run', 'activex', 'scripts', 'and', 'plugins', 'section', 'click', 'disable', 'and', 'then', 'click', 'ok']","{0: [], 9: [], 13: [], 23: [], 30: [], 41: [], 45: []}","[[-0.76673001 -0.35962     0.38721001 ...  0.07150414 -0.09899332
   2.        ]
 [ 0.17614     0.0020898   0.14669999 ... -0.02763058 -0.39748272
   1.        ]
 [ 0.14804     0.31521001  0.10215    ... -0.03644919  0.28717846
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Start', 'the', 'network', 'and', 'dial-up', 'connection', 'tool', 'in', 'control', 'panel', 'Right-Click', 'the', 'local', 'area', 'connection', 'and', 'then', 'click', 'properties', 'Click', 'internet', 'protocol', 'and', 'then', 'click', 'properties', 'Click', 'advanced', 'and', 'then', 'click', 'the', 'dns', 'tab', 'Click', 'to', 'select', 'the', 'use', 'this', ""connection's"", 'dns', 'suffix', 'in', 'dns', 'registrations', 'check', 'box']","{0: [], 10: [], 17: [], 19: [], 24: [], 26: [], 30: [], 34: [], 36: []}","[[ 0.23336001  0.16042     0.050714   ...  0.52026808 -1.03005755
   2.        ]
 [-0.038194   -0.24487001  0.72812003 ...  0.08911636 -0.44845396
   1.        ]
 [ 0.22336    -0.18421    -0.071397   ...  0.53363788  0.92573565
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['In', 'windows', 'explorer', 'click', 'folder', 'options', 'on', 'the', 'tools', 'menu', 'On', 'the', 'view', 'tab', 'click', 'show', 'hidden', 'files', 'and', 'folders', 'Click', 'to', 'clear', 'the', 'hide', 'protected', 'operating', 'system', 'files', 'check', 'box', 'and', 'then', 'click', 'ok']","{3: [], 14: [], 20: [], 22: [], 33: []}","[[ 0.085703   -0.22201     0.16569    ... -0.0522221   0.29887339
   1.        ]
 [-0.54193997  0.39576     0.21015    ... -0.2358492   0.90569913
   1.        ]
 [-0.72951001 -0.16535001  0.85606998 ... -0.25199938  0.47742414
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
