tokens,exclusive_related_actions,state_with_label
"['Click', 'start', 'point', 'to', 'settings', 'and', 'then', 'click', 'printers', 'Double-Click', 'add', 'printer', 'Click', 'next', 'click', 'local', 'printer', 'and', 'then', 'click', 'to', 'clear', 'the', 'automatically', 'detect', 'and', 'install', 'my', 'plug', 'and', 'play', 'printer', 'check', 'box', 'click', 'next', 'Click', 'the', 'appropriate', 'port', 'for', 'the', 'printer', 'and', 'then', 'click', 'next', 'In', 'the', 'manufacturers', 'box', 'click', 'epson', 'in', 'the', 'printers', 'box', 'click', 'epson', 'stylus', 'color', '800', 'esc/p', '2', 'and', 'then', 'click', 'next']","{0: [], 2: [], 7: [], 9: [], 12: [], 14: [], 19: [], 21: [], 34: [], 36: [], 45: [], 51: [], 57: [], 66: []}","[[-0.76673001 -0.35962     0.38721001 ...  0.90881002 -0.22330999
   2.        ]
 [ 0.23336001  0.16042     0.050714   ...  0.78044999  0.13155
   1.        ]
 [ 0.17269    -0.027609    0.49901    ...  0.24223     0.61360002
   2.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Double-Click', 'user', 'configuration', 'and', 'then', 'double-click', 'administrative', 'templates', 'Double-Click', 'system', 'and', 'then', 'double-click', 'group', 'policy', 'Double-Click', 'automatic', 'updates', 'to', '.adm', 'files', 'and', 'click', 'enabled']","{0: [], 5: [], 8: [], 12: [], 15: [], 22: []}","[[ 0.          0.          0.         ...  0.          0.
   2.        ]
 [-0.53907001  0.033098    0.52284998 ...  0.53808999 -0.29624
   1.        ]
 [-0.98334002  0.46377     0.83126003 ...  1.19439995 -0.42682999
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Double-Click', 'the', 'root', 'ca', 'certificate', 'Click', 'install', 'certificate', 'to', 'start', 'the', 'certificate', 'import', 'wizard', 'Click', 'next', 'Click', 'place', 'all', 'certificates', 'in', 'the', 'following', 'store', 'and', 'then', 'click', 'browse', 'Click', 'to', 'select', 'the', 'show', 'physical', 'stores', 'check', 'box', 'Expand', 'trusted', 'root', 'certification', 'authorities', 'and', 'then', 'select', 'local', 'computer', 'Click', 'ok', 'Click', 'next', 'and', 'then', 'click', 'finish']","{0: [], 5: [], 9: [], 12: [], 14: [], 16: [], 26: [], 28: [], 30: [], 37: [], 44: [], 47: [], 49: [], 53: []}","[[ 0.          0.          0.         ...  0.          0.
   2.        ]
 [-0.038194   -0.24487001  0.72812003 ...  0.82779998  0.27061999
   1.        ]
 [-0.66153002  0.98105001 -0.67136002 ...  0.11539     0.71542001
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Right-Click', 'local', 'computer', 'policy', 'and', 'click', 'properties', 'Click', 'to', 'clear', 'the', 'disable', 'user', 'configuration', 'settings', 'and', 'disable', 'computer', 'configuration', 'settings', 'check', 'boxes']","{0: [], 5: [], 7: [], 9: []}","[[ 0.          0.          0.         ...  0.          0.
   2.        ]
 [-0.25705001 -0.056895   -0.38102999 ...  1.17709994  0.13427
   1.        ]
 [-0.16298001  0.30140999  0.57977998 ...  0.91289002 -0.30926999
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['In', 'control', 'panel', 'open', 'the', 'printers', 'or', 'printers', 'and', 'faxes', 'folder', 'Right-Click', 'your', 'postscript', 'printer', 'and', 'then', 'click', 'properties', 'Click', 'printing', 'preferences', 'click', 'layout', 'and', 'then', 'click', 'advanced', 'Double-Click', 'postscript', 'options', 'and', 'then', 'click', 'truetype', 'font', 'download', 'option', 'In', 'the', 'true', 'type', 'font', 'download', 'option', 'box', 'click', 'automatic', 'if', 'automatic', 'is', 'already', 'selected', 'click', 'outline', 'or', 'bitmap']","{3: [], 11: [], 17: [], 19: [], 22: [], 26: [], 28: [], 33: [], 46: [], 53: []}","[[ 0.085703   -0.22201     0.16569    ...  0.75808001 -0.34243
   1.        ]
 [-0.16487999 -1.02699995  0.58678001 ...  0.78654999  0.076509
   1.        ]
 [-0.26982     0.15716     0.6067     ...  1.25639999 -0.27564001
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Start', 'device', 'manager', 'Click', 'view', 'and', 'then', 'click', 'show', 'hidden', 'devices', 'In', 'the', 'right', 'pane', 'of', 'device', 'manager', 'click', 'non-plug', 'and', 'play', 'drivers', 'Double-Click', 'afd', 'networking', 'support', 'environment', 'Under', 'device', 'usage', 'select', 'the', 'use', 'this', 'device', '(enable)', 'check', 'box', 'and', 'then', 'click', 'ok']","{0: [], 3: [], 7: [], 18: [], 23: [], 31: [], 41: []}","[[ 0.23336001  0.16042     0.050714   ...  0.78044999  0.13155
   2.        ]
 [-0.52575999 -0.14904     0.34296    ...  1.04250002 -0.48956001
   1.        ]
 [ 0.14024    -0.1865      0.19565    ...  0.09251    -0.040469
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'start', 'point', 'to', 'settings', 'click', 'control', 'panel', 'and', 'then', 'double-click', 'internet', 'options', 'On', 'the', 'content', 'tab', 'click', 'disable', 'in', 'the', 'content', 'advisor', 'section']","{0: [], 2: [], 5: [], 10: [], 17: []}","[[-0.76673001 -0.35962     0.38721001 ...  0.90881002 -0.22330999
   2.        ]
 [ 0.23336001  0.16042     0.050714   ...  0.78044999  0.13155
   1.        ]
 [ 0.17269    -0.027609    0.49901    ...  0.24223     0.61360002
   2.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'start', 'click', 'run', 'in', 'the', 'open', 'box', 'type', 'gpedit.msc', 'and', 'then', 'click', 'ok', 'In', 'the', 'group', 'policy', 'window', 'expand', 'computer', 'configuration', 'expand', 'administrative', 'templates', 'expand', 'system', 'and', 'then', 'double-click', 'group', 'policy', 'Double-Click', 'disk', 'quota', 'policy', 'processing', 'and', 'then', 'on', 'the', 'policy', 'tab', 'click', 'to', 'select', 'enable', 'Click', 'to', 'clear', 'the', 'following', 'two', 'check', 'boxes', 'allow', 'processing', 'across', 'a', 'slow', 'network', 'connection', 'do', 'not', 'apply', 'during', 'periodic', 'background', 'processing', 'Click', 'to', 'select', 'the', 'process', 'even', 'if', 'the', 'group', 'policy', 'objects', 'have', 'not', 'changed', 'check', 'box', 'and', 'then', 'click', 'ok']","{0: [], 2: [], 8: [], 12: [], 19: [], 22: [], 25: [], 29: [], 32: [], 43: [], 45: [], 57: [], 49: [], 69: [], 71: [], 87: []}","[[-0.76673001 -0.35962     0.38721001 ...  0.90881002 -0.22330999
   2.        ]
 [ 0.23336001  0.16042     0.050714   ...  0.78044999  0.13155
   1.        ]
 [-0.76673001 -0.35962     0.38721001 ...  0.90881002 -0.22330999
   2.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'start', 'point', 'to', 'settings', 'and', 'then', 'click', 'control', 'panel', 'Double-Click', 'folder', 'options', 'Click', 'the', 'file', 'types', 'tab', 'Scroll', 'down', 'to', 'and', 'click', 'the', '.zip', 'extension', 'Click', 'advanced', 'Verify', 'that', 'confirm', 'open', 'after', 'download', 'is', 'selected']","{0: [], 2: [], 7: [], 10: [], 13: [], 18: [], 22: [], 26: [], 35: []}","[[-0.76673001 -0.35962     0.38721001 ...  0.90881002 -0.22330999
   2.        ]
 [ 0.23336001  0.16042     0.050714   ...  0.78044999  0.13155
   1.        ]
 [ 0.17269    -0.027609    0.49901    ...  0.24223     0.61360002
   2.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'start', 'point', 'to', 'settings', 'and', 'then', 'click', 'control', 'panel', 'In', 'control', 'panel', 'double-click', 'internet', 'options', 'In', 'the', 'internet', 'properties', 'dialog', 'box', 'click', 'the', 'programs', 'tab', 'Under', 'internet', 'programs', 'in', 'the', 'e-mail', 'list', 'click', 'eudora', 'Click', 'apply', 'and', 'then', 'click', 'ok']","{0: [], 2: [], 7: [], 13: [], 22: [], 33: [], 35: [], 39: []}","[[-0.76673001 -0.35962     0.38721001 ...  0.90881002 -0.22330999
   2.        ]
 [ 0.23336001  0.16042     0.050714   ...  0.78044999  0.13155
   1.        ]
 [ 0.17269    -0.027609    0.49901    ...  0.24223     0.61360002
   2.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'start', 'point', 'to', 'all', 'programs', 'point', 'to', 'accessories', 'point', 'to', 'communications', 'and', 'then', 'click', 'remote', 'desktop', 'connection', 'Click', 'options', 'and', 'on', 'the', 'general', 'tab', 'click', 'open', 'and', 'locate', 'the', 'default.rdp', 'file', 'for', 'your', 'connection', 'if', 'you', 'want', 'to', 'open', 'a', 'saved', 'connection', 'click', 'open', 'C:10:', 'u:12', 'p:-1', '-', 'left', 'click', '(131596-0-l-2)', '[Item]', 'Default.rdp']","{0: [], 2: [], 6: [], 9: [], 14: [], 18: [], 25: [], 43: [], 28: []}","[[-0.76673001 -0.35962     0.38721001 ...  0.90881002 -0.22330999
   2.        ]
 [ 0.23336001  0.16042     0.050714   ...  0.78044999  0.13155
   1.        ]
 [ 0.17269    -0.027609    0.49901    ...  0.24223     0.61360002
   2.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Start', 'internet', 'explorer', 'On', 'the', 'tools', 'menu', 'click', 'internet', 'options', 'and', 'then', 'click', 'the', 'connections', 'tab', 'Click', 'the', 'appropriate', 'connection', 'and', 'then', 'click', 'settings', 'Under', 'automatic', 'configuration', 'click', 'to', 'clear', 'the', 'automatically', 'detect', 'settings', 'check', 'box', 'Under', 'proxy', 'server', 'click', 'to', 'select', 'the', 'use', 'a', 'proxy', 'server', 'for', 'this', 'connection', '(these', 'settings', 'will', 'not', 'apply', 'to', 'other', 'connections)', 'check', 'box', 'If', 'do', 'not', 'want', 'to', 'use', 'the', 'proxy', 'server', 'for', 'local', '(intranet)', 'addresses', 'click', 'to', 'select', 'the', 'bypass', 'proxy', 'server', 'for', 'local', 'addresses', 'check', 'box', 'Click', 'ok', 'and', 'then', 'click', 'ok', 'again']","{0: [], 7: [], 12: [], 16: [], 22: [], 27: [], 29: [], 39: [], 41: [], 73: [], 75: [], 85: [], 89: []}","[[ 0.23336001  0.16042     0.050714   ...  0.78044999  0.13155
   2.        ]
 [ 0.17614     0.0020898   0.14669999 ...  0.76502001  0.65232003
   1.        ]
 [-0.72951001 -0.16535001  0.85606998 ...  0.030846   -0.59592998
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'start', 'select', 'settings', 'click', 'control', 'panel', 'click', 'printers', 'and', 'other', 'hardware', 'and', 'then', 'click', 'printers', 'and', 'faxes', 'Click', 'add', 'a', 'printer', 'to', 'start', 'the', 'add', 'printer', 'wizard', 'and', 'then', 'click', 'next', 'Click', 'local', 'printer', 'click', 'to', 'clear', 'the', 'automatically', 'detect', 'and', 'install', 'check', 'box', 'and', 'then', 'click', 'next', 'In', 'the', 'use', 'the', 'following', 'port', 'box', 'select', 'the', 'printer', 'port', 'to', 'be', 'used', 'for', 'example', 'select', 'lpt1', 'Click', 'next', 'and', 'then', 'click', 'have', 'disk', 'In', 'the', 'copy', ""manufacturer's"", 'files', 'from', 'box', 'type', 'c:\\path\\printers\\nt4\\i386', 'where', 'path', 'is', 'the', 'path', 'of', 'your', 'windows', 'nt', '4.0', 'cd', 'Click', 'browse', 'and', 'then', 'click', 'the', 'hplj6.inf', 'file', 'Click', 'open', 'and', 'then', 'click', 'ok', 'In', 'the', 'manufacturers', 'list', 'click', 'hp', 'and', 'then', 'in', 'the', 'printers', 'list', 'click', 'hp', 'laserjet', '4si', 'click', 'next']","{0: [], 2: [], 4: [], 7: [], 14: [], 18: [], 25: [], 30: [], 32: [], 35: [], 37: [], 47: [], 56: [], 65: [], 67: [], 71: [], 81: [], 94: [], 97: [], 102: [], 106: [], 112: [], 120: [], 124: []}","[[-0.76673001 -0.35962     0.38721001 ...  0.90881002 -0.22330999
   2.        ]
 [ 0.23336001  0.16042     0.050714   ...  0.78044999  0.13155
   1.        ]
 [-0.42039001  0.20987999  0.13553999 ...  0.67523003  0.050562
   2.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'start', 'and', 'then', 'click', 'run', 'In', 'the', 'open', 'box', 'type', 'regedit', 'and', 'then', 'click', 'ok', 'In', 'registry', 'editor', 'expand', 'the', 'following', 'registry', 'subkey', 'hkey_local_machine', '\\', 'system', '\\', 'currentcontrolset', '\\', 'control', '\\', 'session', 'manager', 'Click', 'export', 'registry', 'file', 'on', 'the', 'registry', 'menu', 'In', 'the', 'file', 'name', 'box', 'type', 'session', 'manager', 'key', 'and', 'then', 'click', 'save', 'In', 'the', 'right', 'pane', 'of', 'the', 'registry', 'editor', 'window', 'right-click', 'resourcetimeoutcount', 'and', 'then', 'on', 'the', 'shortcut', 'menu', 'that', 'appears', 'click', 'delete', 'On', 'the', 'confirm', 'value', 'delete', 'message', 'that', 'appears', 'click', 'yes', 'Click', 'exit', 'on', 'the', 'registry', 'menu']","{0: [], 4: [], 10: [], 14: [], 19: [], 34: [], 47: [], 53: [], 64: [], 74: [], 84: [], 86: []}","[[-0.76673001 -0.35962     0.38721001 ...  0.90881002 -0.22330999
   2.        ]
 [ 0.23336001  0.16042     0.050714   ...  0.78044999  0.13155
   1.        ]
 [-0.071953    0.23127     0.023731   ...  0.86894     0.19539
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['On', 'the', 'computer', 'running', 'windows', '2000', 'right-click', 'my', 'network', 'places', 'and', 'then', 'click', 'properties', 'Right-Click', 'the', 'direct', 'cable', 'connection', 'and', 'then', 'click', 'properties', 'On', 'the', 'security', 'tab', 'click', 'advanced', '(custom', 'settings)', 'and', 'then', 'click', 'settings', 'Click', 'to', 'select', 'the', 'allow', 'older', 'ms-chap', 'version', 'for', 'windows', '95', 'servers', 'check', 'box', 'click', 'ok', 'and', 'then', 'click', 'ok']","{6: [], 12: [], 14: [], 21: [], 27: [], 33: [], 35: [], 37: [], 49: [], 53: []}","[[-0.21863    -0.42664     0.51959997 ...  1.38160002  0.18084
   1.        ]
 [-0.038194   -0.24487001  0.72812003 ...  0.82779998  0.27061999
   1.        ]
 [-0.16298001  0.30140999  0.57977998 ...  0.91289002 -0.30926999
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'start', 'point', 'to', 'settings', 'click', 'control', 'panel', 'and', 'then', 'double-click', 'scheduled', 'tasks', 'Right-Click', 'the', 'task', 'you', 'want', 'to', 'disable', 'and', 'then', 'click', 'properties', 'On', 'the', 'task', 'tab', 'click', 'to', 'clear', 'the', 'enabled', '(scheduled', 'task', 'runs', 'at', 'specified', 'time)', 'check', 'box', 'and', 'then', 'click', 'ok']","{0: [], 2: [], 5: [], 10: [], 13: [], 22: [], 28: [], 30: [], 43: []}","[[-0.76673001 -0.35962     0.38721001 ...  0.90881002 -0.22330999
   2.        ]
 [ 0.23336001  0.16042     0.050714   ...  0.78044999  0.13155
   1.        ]
 [ 0.17269    -0.027609    0.49901    ...  0.24223     0.61360002
   2.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'start', 'point', 'to', 'programs', 'point', 'to', 'administrative', 'tools', 'and', 'then', 'click', 'local', 'security', 'policy', 'Click', 'to', 'expand', 'the', 'security', 'settings', 'node', 'in', 'the', 'left', 'pane', 'and', 'then', 'click', 'the', 'ip', 'security', 'policies', 'node', 'Double-Click', 'the', 'secure', 'server', '(require', 'security)', 'policy', 'in', 'the', 'right', 'pane', 'Click', 'to', 'clear', 'the', 'all', 'ip', 'traffic', 'and', 'the', 'dynamic', 'check', 'boxes', 'and', 'then', 'click', 'to', 'select', 'the', 'all', 'icmp', 'traffic', 'check', 'box', 'Double-Click', 'the', 'all', 'icmp', 'traffic', 'rule', 'Click', 'the', 'filter', 'action', 'tab', 'and', 'then', 'click', 'require', 'security', 'Click', 'apply', 'and', 'then', 'click', 'ok', 'Click', 'close']","{0: [], 2: [], 5: [], 11: [], 15: [], 17: [], 28: [], 34: [], 45: [], 47: [], 59: [], 61: [], 68: [], 74: [], 81: [], 84: [], 88: [], 90: []}","[[-0.76673001 -0.35962     0.38721001 ...  0.90881002 -0.22330999
   2.        ]
 [ 0.23336001  0.16042     0.050714   ...  0.78044999  0.13155
   1.        ]
 [ 0.17269    -0.027609    0.49901    ...  0.24223     0.61360002
   2.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Open', 'device', 'manager', 'On', 'the', 'view', 'menu', 'click', 'to', 'select', 'the', 'show', 'hidden', 'devices', 'check', 'box', 'Double-Click', 'non-plug', 'and', 'play', 'drivers', 'Double-Click', 'netbios', 'over', 'tcpip', 'In', 'the', 'device', 'usage', 'box', 'click', 'use', 'this', 'device', '(enable)']","{0: [], 7: [], 9: [], 16: [], 21: [], 30: []}","[[-0.61034     0.60236001  0.61764997 ...  0.72138     0.52252001
   2.        ]
 [-0.52575999 -0.14904     0.34296    ...  1.04250002 -0.48956001
   1.        ]
 [ 0.14024    -0.1865      0.19565    ...  0.09251    -0.040469
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['In', 'control', 'panel', 'double-click', 'internet', 'options', 'On', 'the', 'connections', 'tab', 'click', 'lan', 'settings', 'In', 'the', 'proxy', 'server', 'area', 'click', 'to', 'select', 'the', 'use', 'a', 'proxy', 'server', 'for', 'your', 'lan', '(these', 'settings', 'will', 'not', 'apply', 'to', 'dial-up', 'or', 'vpn', 'connections)', 'check', 'box', 'and', 'then', 'click', 'ok']","{3: [], 10: [], 18: [], 20: [], 43: []}","[[ 0.085703   -0.22201     0.16569    ...  0.75808001 -0.34243
   1.        ]
 [-0.16487999 -1.02699995  0.58678001 ...  0.78654999  0.076509
   1.        ]
 [-0.26982     0.15716     0.6067     ...  1.25639999 -0.27564001
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['In', 'control', 'panel', 'double-click', 'system', 'click', 'hardware', 'and', 'then', 'click', 'device', 'manager', 'Expand', 'ide', 'ata/atapi', 'controllers', 'right-click', 'pci', 'bus', 'master', 'ide', 'controller', 'and', 'then', 'click', 'properties', 'Click', 'driver', 'and', 'then', 'click', 'update', 'driver', 'Click', 'next', 'click', 'display', 'a', 'list', 'of', 'known', 'drivers', 'for', 'this', 'device', 'so', 'that', 'i', 'can', 'choose', 'a', 'specific', 'driver', 'and', 'then', 'click', 'next', 'Click', 'show', 'all', 'hardware', 'for', 'this', 'device', 'class', 'click', 'standard', 'ide', 'ata/atapi', 'controllers', 'in', 'the', 'manufacturers', 'list', 'and', 'then', 'click', 'standard', 'ide/esdi', 'hard', 'disk', 'controllers', 'in', 'the', 'models', 'list']","{3: [], 5: [], 9: [], 12: [], 16: [], 24: [], 26: [], 30: [], 33: [], 35: [], 55: [], 57: [], 65: [], 76: []}","[[ 0.085703   -0.22201     0.16569    ...  0.75808001 -0.34243
   1.        ]
 [-0.16487999 -1.02699995  0.58678001 ...  0.78654999  0.076509
   1.        ]
 [-0.26982     0.15716     0.6067     ...  1.25639999 -0.27564001
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['In', 'control', 'panel', 'double-click', 'phone', 'and', 'modem', 'options', 'Click', 'modems', 'and', 'then', 'click', 'add', 'Click', 'to', 'select', 'the', ""don't"", 'detect', 'my', 'modem;', 'i', 'will', 'select', 'it', 'from', 'a', 'list', 'check', 'box', 'and', 'then', 'click', 'next', 'In', 'the', 'manufacturers', 'list', 'click', 'boca', 'research', 'In', 'the', 'models', 'list', 'click', 'boca', '33.6', 'kbps', 'internal', 'fd34fsvd', 'and', 'then', 'click', 'next', 'Click', 'the', 'com', 'port', 'where', 'you', 'want', 'to', 'install', 'the', 'modem', 'and', 'then', 'click', 'next', 'Click', 'finish']","{3: [], 8: [], 12: [], 14: [], 16: [], 33: [], 39: [], 46: [], 54: [], 56: [], 69: [], 71: []}","[[ 0.085703   -0.22201     0.16569    ...  0.75808001 -0.34243
   1.        ]
 [-0.16487999 -1.02699995  0.58678001 ...  0.78654999  0.076509
   1.        ]
 [-0.26982     0.15716     0.6067     ...  1.25639999 -0.27564001
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'internet', 'options', 'on', 'the', 'tools', 'menu', 'and', 'then', 'click', 'the', 'security', 'tab', 'Click', 'internet', 'in', 'the', 'select', 'a', 'web', 'content', 'zone', 'to', 'specify', 'its', 'security', 'settings', 'section', 'and', 'then', 'click', 'custom', 'level', 'In', 'the', 'run', 'activex', 'scripts', 'and', 'plugins', 'section', 'click', 'disable', 'and', 'then', 'click', 'ok']","{0: [], 9: [], 13: [], 23: [], 30: [], 41: [], 45: []}","[[-0.76673001 -0.35962     0.38721001 ...  0.90881002 -0.22330999
   2.        ]
 [ 0.17614     0.0020898   0.14669999 ...  0.76502001  0.65232003
   1.        ]
 [ 0.14804     0.31521001  0.10215    ...  0.75892001  0.69265997
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Start', 'the', 'network', 'and', 'dial-up', 'connection', 'tool', 'in', 'control', 'panel', 'Right-Click', 'the', 'local', 'area', 'connection', 'and', 'then', 'click', 'properties', 'Click', 'internet', 'protocol', 'and', 'then', 'click', 'properties', 'Click', 'advanced', 'and', 'then', 'click', 'the', 'dns', 'tab', 'Click', 'to', 'select', 'the', 'use', 'this', ""connection's"", 'dns', 'suffix', 'in', 'dns', 'registrations', 'check', 'box']","{0: [], 10: [], 17: [], 19: [], 24: [], 26: [], 30: [], 34: [], 36: []}","[[ 0.23336001  0.16042     0.050714   ...  0.78044999  0.13155
   2.        ]
 [-0.038194   -0.24487001  0.72812003 ...  0.82779998  0.27061999
   1.        ]
 [ 0.22336    -0.18421    -0.071397   ...  1.17490005  0.79153001
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['In', 'windows', 'explorer', 'click', 'folder', 'options', 'on', 'the', 'tools', 'menu', 'On', 'the', 'view', 'tab', 'click', 'show', 'hidden', 'files', 'and', 'folders', 'Click', 'to', 'clear', 'the', 'hide', 'protected', 'operating', 'system', 'files', 'check', 'box', 'and', 'then', 'click', 'ok']","{3: [], 14: [], 20: [], 22: [], 33: []}","[[ 0.085703   -0.22201     0.16569    ...  0.75808001 -0.34243
   1.        ]
 [-0.54193997  0.39576     0.21015    ...  1.57679999  0.20408
   1.        ]
 [-0.72951001 -0.16535001  0.85606998 ...  0.030846   -0.59592998
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'start', 'click', 'run', 'in', 'the', 'open', 'box', 'type', 'compmgmt.msc', 'and', 'then', 'click', 'ok', 'In', 'the', 'computer', 'management', 'window', 'expand', 'system', 'tools', 'expand', 'users', 'and', 'groups', 'and', 'then', 'click', 'the', 'users', 'folder', 'In', 'the', 'right', 'pane', 'of', 'the', 'computer', 'management', 'window', 'right-click', 'the', 'user', 'whose', 'user', 'rights', 'you', 'want', 'to', 'verify', 'and', 'then', 'click', 'properties', 'On', 'the', 'member', 'of', 'tab', 'verify', 'that', 'administrators', 'is', 'listed', 'in', 'the', 'member', 'of', 'box']","{0: [], 2: [], 8: [], 12: [], 19: [], 22: [], 28: [], 41: [], 53: [], 59: []}","[[-0.76673001 -0.35962     0.38721001 ...  0.90881002 -0.22330999
   2.        ]
 [ 0.23336001  0.16042     0.050714   ...  0.78044999  0.13155
   1.        ]
 [-0.76673001 -0.35962     0.38721001 ...  0.90881002 -0.22330999
   2.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Right-Click', 'my', 'network', 'places', 'and', 'then', 'click', 'properties', 'Select', 'the', 'internal', 'adapter', 'that', 'contains', 'the', 'sap', 'agent', 'that', 'is', 'local', 'area', 'connection', 'and', 'then', 'click', 'properties', 'Select', 'sap', 'agent', 'and', 'then', 'click', 'uninstall']","{0: [], 6: [], 8: [], 24: [], 26: [], 31: []}","[[ 0.          0.          0.         ...  0.          0.
   2.        ]
 [ 0.080273   -0.10861     0.72066998 ...  0.31466001  1.00870001
   1.        ]
 [ 0.22336    -0.18421    -0.071397   ...  1.17490005  0.79153001
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
