tokens,act_ind,act_inds,obj_inds,state_with_label
"['Click', 'the', 'advanced', 'tab', 'Click', 'to', 'clear', 'or', 'select', 'the', 'enable', 'personalized', 'favorites', 'menu', 'check', 'box']",8,"[4, 6, 8]","[[14, 15], []]","[[-0.76673001 -0.35962     0.38721001 ... -0.22330999  8.
   1.        ]
 [-0.038194   -0.24487001  0.72812003 ...  0.27061999  7.
   1.        ]
 [ 0.30590001  0.81209999  0.11783    ...  0.26988     6.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'to', 'clear', 'or', 'select', 'the', 'enable', 'personalized', 'favorites', 'menu', 'check', 'box', 'Click', 'ok']",12,[12],"[[13], []]","[[-0.76673001 -0.35962     0.38721001 ... -0.22330999 12.
   1.        ]
 [-0.18970001  0.050024    0.19084001 ... -0.15983    11.
   1.        ]
 [-0.29682001 -0.28611001  0.30842999 ...  0.53711998 10.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Right-Click', 'the', 'folder', 'and', 'then', 'click', 'properties']",0,"[0, 5]","[[2], []]","[[ 0.          0.          0.         ...  0.          0.
   1.        ]
 [-0.038194   -0.24487001  0.72812003 ...  0.27061999  1.
   1.        ]
 [-0.81952     0.45131999  0.42394999 ...  0.23215     2.
   2.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Right-Click', 'the', 'folder', 'and', 'then', 'click', 'properties']",5,"[0, 5]","[[6], []]","[[ 0.          0.          0.         ...  0.          5.
   1.        ]
 [-0.038194   -0.24487001  0.72812003 ...  0.27061999  4.
   1.        ]
 [-0.81952     0.45131999  0.42394999 ...  0.23215     3.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Right-Click', 'the', 'folder', 'and', 'then', 'click', 'properties', 'On', 'the', 'general', 'tab', 'click', 'advanced']",11,[11],"[[12], []]","[[ 0.          0.          0.         ...  0.         11.
   1.        ]
 [-0.038194   -0.24487001  0.72812003 ...  0.27061999 10.
   1.        ]
 [-0.81952     0.45131999  0.42394999 ...  0.23215     9.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['On', 'the', 'general', 'tab', 'click', 'advanced', 'Click', 'to', 'select', 'the', 'for', 'fast', 'searching', 'allow', 'the', 'index', 'service', 'to', 'index', 'this', 'folder', 'check', 'box', 'click', 'ok', 'and', 'then', 'click', 'apply']",6,"[6, 8, 23, 27]","[[-1], []]","[[-0.21863    -0.42664     0.51959997 ...  0.18084     6.
   1.        ]
 [-0.038194   -0.24487001  0.72812003 ...  0.27061999  5.
   1.        ]
 [-0.47385001 -0.061351    0.37276    ... -0.13365     4.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['On', 'the', 'general', 'tab', 'click', 'advanced', 'Click', 'to', 'select', 'the', 'for', 'fast', 'searching', 'allow', 'the', 'index', 'service', 'to', 'index', 'this', 'folder', 'check', 'box', 'click', 'ok', 'and', 'then', 'click', 'apply']",8,"[6, 8, 23, 27]","[[21, 22], []]","[[-0.21863    -0.42664     0.51959997 ...  0.18084     8.
   1.        ]
 [-0.038194   -0.24487001  0.72812003 ...  0.27061999  7.
   1.        ]
 [-0.47385001 -0.061351    0.37276    ... -0.13365     6.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['On', 'the', 'general', 'tab', 'click', 'advanced', 'Click', 'to', 'select', 'the', 'for', 'fast', 'searching', 'allow', 'the', 'index', 'service', 'to', 'index', 'this', 'folder', 'check', 'box', 'click', 'ok', 'and', 'then', 'click', 'apply']",23,"[6, 8, 23, 27]","[[24], []]","[[-0.21863    -0.42664     0.51959997 ...  0.18084    23.
   1.        ]
 [-0.038194   -0.24487001  0.72812003 ...  0.27061999 22.
   1.        ]
 [-0.47385001 -0.061351    0.37276    ... -0.13365    21.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['On', 'the', 'general', 'tab', 'click', 'advanced', 'Click', 'to', 'select', 'the', 'for', 'fast', 'searching', 'allow', 'the', 'index', 'service', 'to', 'index', 'this', 'folder', 'check', 'box', 'click', 'ok', 'and', 'then', 'click', 'apply']",27,"[6, 8, 23, 27]","[[28], []]","[[-0.21863    -0.42664     0.51959997 ...  0.18084    27.
   1.        ]
 [-0.038194   -0.24487001  0.72812003 ...  0.27061999 26.
   1.        ]
 [-0.47385001 -0.061351    0.37276    ... -0.13365    25.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'to', 'select', 'the', 'for', 'fast', 'searching', 'allow', 'the', 'index', 'service', 'to', 'index', 'this', 'folder', 'check', 'box', 'click', 'ok', 'and', 'then', 'click', 'apply', 'When', 'you', 'are', 'prompted', 'to', 'apply', 'these', 'settings', 'click', 'all', 'folders', 'sub-folders', 'and', 'files', 'and', 'then', 'click', 'ok']",28,"[28, 31, 39]","[[30], []]","[[-0.76673001 -0.35962     0.38721001 ... -0.22330999 28.
   1.        ]
 [-0.18970001  0.050024    0.19084001 ... -0.15983    27.
   1.        ]
 [-0.42039001  0.20987999  0.13553999 ...  0.050562   26.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'to', 'select', 'the', 'for', 'fast', 'searching', 'allow', 'the', 'index', 'service', 'to', 'index', 'this', 'folder', 'check', 'box', 'click', 'ok', 'and', 'then', 'click', 'apply', 'When', 'you', 'are', 'prompted', 'to', 'apply', 'these', 'settings', 'click', 'all', 'folders', 'sub-folders', 'and', 'files', 'and', 'then', 'click', 'ok']",31,"[28, 31, 39]","[[33, 34, 36], []]","[[-0.76673001 -0.35962     0.38721001 ... -0.22330999 31.
   1.        ]
 [-0.18970001  0.050024    0.19084001 ... -0.15983    30.
   1.        ]
 [-0.42039001  0.20987999  0.13553999 ...  0.050562   29.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'to', 'select', 'the', 'for', 'fast', 'searching', 'allow', 'the', 'index', 'service', 'to', 'index', 'this', 'folder', 'check', 'box', 'click', 'ok', 'and', 'then', 'click', 'apply', 'When', 'you', 'are', 'prompted', 'to', 'apply', 'these', 'settings', 'click', 'all', 'folders', 'sub-folders', 'and', 'files', 'and', 'then', 'click', 'ok']",39,"[28, 31, 39]","[[40], []]","[[-0.76673001 -0.35962     0.38721001 ... -0.22330999 39.
   1.        ]
 [-0.18970001  0.050024    0.19084001 ... -0.15983    38.
   1.        ]
 [-0.42039001  0.20987999  0.13553999 ...  0.050562   37.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'start', 'click', 'run', 'in', 'the', 'open', 'box', 'type', 'dcomcnfg', 'and', 'then', 'click', 'ok']",0,"[0, 2, 8, 12]","[[1], []]","[[-0.76673001 -0.35962     0.38721001 ... -0.22330999  0.
   1.        ]
 [ 0.23336001  0.16042     0.050714   ...  0.13155     1.
   2.        ]
 [-0.76673001 -0.35962     0.38721001 ... -0.22330999  2.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'start', 'click', 'run', 'in', 'the', 'open', 'box', 'type', 'dcomcnfg', 'and', 'then', 'click', 'ok']",2,"[0, 2, 8, 12]","[[3], []]","[[-0.76673001 -0.35962     0.38721001 ... -0.22330999  2.
   1.        ]
 [ 0.23336001  0.16042     0.050714   ...  0.13155     1.
   1.        ]
 [-0.76673001 -0.35962     0.38721001 ... -0.22330999  0.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'start', 'click', 'run', 'in', 'the', 'open', 'box', 'type', 'dcomcnfg', 'and', 'then', 'click', 'ok']",8,"[0, 2, 8, 12]","[[9], []]","[[-0.76673001 -0.35962     0.38721001 ... -0.22330999  8.
   1.        ]
 [ 0.23336001  0.16042     0.050714   ...  0.13155     7.
   1.        ]
 [-0.76673001 -0.35962     0.38721001 ... -0.22330999  6.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'start', 'click', 'run', 'in', 'the', 'open', 'box', 'type', 'dcomcnfg', 'and', 'then', 'click', 'ok']",12,"[0, 2, 8, 12]","[[13], []]","[[-0.76673001 -0.35962     0.38721001 ... -0.22330999 12.
   1.        ]
 [ 0.23336001  0.16042     0.050714   ...  0.13155    11.
   1.        ]
 [-0.76673001 -0.35962     0.38721001 ... -0.22330999 10.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'start', 'click', 'run', 'in', 'the', 'open', 'box', 'type', 'dcomcnfg', 'and', 'then', 'click', 'ok', 'On', 'the', 'default', 'properties', 'tab', 'click', 'any', 'setting', 'other', 'than', 'anonymous', 'in', 'the', 'default', 'impersonation', 'level', 'box', 'the', 'default', 'setting', 'is', 'identify']",19,[19],"[[21], []]","[[-0.76673001 -0.35962     0.38721001 ... -0.22330999 19.
   1.        ]
 [ 0.23336001  0.16042     0.050714   ...  0.13155    18.
   1.        ]
 [-0.76673001 -0.35962     0.38721001 ... -0.22330999 17.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Start', 'windows', 'explorer']",0,[0],"[[1, 2], []]","[[ 0.23336001  0.16042     0.050714   ...  0.13155     0.
   1.        ]
 [-0.54193997  0.39576     0.21015    ...  0.20408     1.
   2.        ]
 [-0.72951001 -0.16535001  0.85606998 ... -0.59592998  2.
   2.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Start', 'windows', 'explorer', 'On', 'the', 'tools', 'menu', 'click', 'folder', 'options']",7,[7],"[[8, 9], []]","[[ 0.23336001  0.16042     0.050714   ...  0.13155     7.
   1.        ]
 [-0.54193997  0.39576     0.21015    ...  0.20408     6.
   1.        ]
 [-0.72951001 -0.16535001  0.85606998 ... -0.59592998  5.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['On', 'the', 'tools', 'menu', 'click', 'folder', 'options', 'Click', 'the', 'file', 'types', 'tab']",7,[7],"[[9, 10, 11], []]","[[-0.21863    -0.42664     0.51959997 ...  0.18084     7.
   1.        ]
 [-0.038194   -0.24487001  0.72812003 ...  0.27061999  6.
   1.        ]
 [-0.68381     0.76694    -0.40511    ...  0.71612     5.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'the', 'file', 'types', 'tab', 'In', 'the', 'registered', 'file', 'types', 'box', 'click', 'the', 'htm', 'extension', 'and', 'then', 'click', 'advanced']",11,"[11, 17]","[[13, 14], []]","[[-0.76673001 -0.35962     0.38721001 ... -0.22330999 11.
   1.        ]
 [-0.038194   -0.24487001  0.72812003 ...  0.27061999 10.
   1.        ]
 [-0.60503     0.35631999  0.1698     ... -0.44569999  9.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Click', 'the', 'file', 'types', 'tab', 'In', 'the', 'registered', 'file', 'types', 'box', 'click', 'the', 'htm', 'extension', 'and', 'then', 'click', 'advanced']",17,"[11, 17]","[[18], []]","[[-0.76673001 -0.35962     0.38721001 ... -0.22330999 17.
   1.        ]
 [-0.038194   -0.24487001  0.72812003 ...  0.27061999 16.
   1.        ]
 [-0.60503     0.35631999  0.1698     ... -0.44569999 15.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['In', 'the', 'registered', 'file', 'types', 'box', 'click', 'the', 'htm', 'extension', 'and', 'then', 'click', 'advanced', 'In', 'the', 'actions', 'box', 'click', 'print', 'and', 'then', 'click', 'edit']",18,"[18, 22]","[[19], []]","[[ 0.085703   -0.22201     0.16569    ... -0.34243    18.
   1.        ]
 [-0.038194   -0.24487001  0.72812003 ...  0.27061999 17.
   1.        ]
 [ 0.43068999  0.5151     -0.1701     ... -0.95403999 16.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['In', 'the', 'registered', 'file', 'types', 'box', 'click', 'the', 'htm', 'extension', 'and', 'then', 'click', 'advanced', 'In', 'the', 'actions', 'box', 'click', 'print', 'and', 'then', 'click', 'edit']",22,"[18, 22]","[[23], []]","[[ 0.085703   -0.22201     0.16569    ... -0.34243    22.
   1.        ]
 [-0.038194   -0.24487001  0.72812003 ...  0.27061999 21.
   1.        ]
 [ 0.43068999  0.5151     -0.1701     ... -0.95403999 20.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['In', 'the', 'actions', 'box', 'click', 'print', 'and', 'then', 'click', 'edit', 'Replace', 'the', 'entry', 'in', 'the', 'application', 'used', 'to', 'perform', 'action', 'box', 'with', 'the', 'following', 'line', 'type', 'it', 'as', 'shown', 'rundll32.exe', 'c:\\winnt\\system32\\mshtml.dll', 'printhtml', '""%1""']",10,"[10, 25]","[[12], []]","[[ 0.085703   -0.22201     0.16569    ... -0.34243    10.
   1.        ]
 [-0.038194   -0.24487001  0.72812003 ...  0.27061999  9.
   1.        ]
 [ 0.18335    -0.76278001 -0.50638002 ...  0.29069999  8.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['In', 'the', 'actions', 'box', 'click', 'print', 'and', 'then', 'click', 'edit', 'Replace', 'the', 'entry', 'in', 'the', 'application', 'used', 'to', 'perform', 'action', 'box', 'with', 'the', 'following', 'line', 'type', 'it', 'as', 'shown', 'rundll32.exe', 'c:\\winnt\\system32\\mshtml.dll', 'printhtml', '""%1""']",25,"[10, 25]","[[29, 30, 31, 32], []]","[[ 0.085703   -0.22201     0.16569    ... -0.34243    25.
   1.        ]
 [-0.038194   -0.24487001  0.72812003 ...  0.27061999 24.
   1.        ]
 [ 0.18335    -0.76278001 -0.50638002 ...  0.29069999 23.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
"['Replace', 'the', 'entry', 'in', 'the', 'application', 'used', 'to', 'perform', 'action', 'box', 'with', 'the', 'following', 'line', 'type', 'it', 'as', 'shown', 'rundll32.exe', 'c:\\winnt\\system32\\mshtml.dll', 'printhtml', '""%1""', 'Click', 'ok', 'click', 'ok', 'and', 'then', 'click', 'ok']",23,"[23, 25, 29]","[[24], []]","[[-0.57459998  0.3355      0.29892999 ... -0.56862998 23.
   1.        ]
 [-0.038194   -0.24487001  0.72812003 ...  0.27061999 22.
   1.        ]
 [ 0.080984   -0.40779999  0.79013002 ... -0.25235    21.
   1.        ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]
 [ 0.          0.          0.         ...  0.          0.
   1.        ]]"
